Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
1:19	xnb3			הֲ⁠זֹ֥את נָעֳמִֽי	1	नाओमी बेथलेहेममा नबसेको धेरै वर्ष भइसकेको र अहिले तिनका पति र छोराहरू नभएका हुनाले, यी स्‍त्री नाओमी नै हुन त भनी महिलाहरूले शंक व्यक्ति गरिहेको हुन सक्छ । यसलाई आलङ्‍कारिक प्रश्‍नको रूपमा होइन् साँच्‍चो प्रश्‍नको रूपमा व्यवहार गर्नुहोस् ।
1:20	stw5			אַל־תִּקְרֶ֥אנָה לִ֖⁠י נָעֳמִ֑י	1	**नाओमी**को अर्थ **मेरो आनन्द** हुन्छ । नाओमीले तिनका पति र छोराहरू गुमाएकी हुनाले, तिनले तिनलाई आफ्नो नाउँ नसुहाएको महसुस गर्छिन् ।
1:20	swe9		rc://*/ta/man/translate/नामहरू अनुवाद गर्नु	מָרָ֔א	1	यो हिब्रू नाउँको शाब्दिक अर्थ "तितो" हुन्छ । यो नाम भएको हुनाले, तपाईंले अंग्रेजीको स्वरूपलाई नै प्रयोग गर्न सक्नुहुन्छ, जुन "तितो" हो त यसले हिब्रु नाउँको अर्थ दिन्छ भनी वर्णन गर्न पादटिप्‍पणी प्रयोग गर्नुहोस् । (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-names]])
1:21	n9zc			אֲנִי֙ מְלֵאָ֣ה הָלַ֔כְתִּי וְ⁠רֵיקָ֖ם הֱשִׁיבַ֣⁠נִי יְהוָ֑ה	1	नाओमीले बेथलेहेम छोड्दा, तिनीसित तिनका पति र दुई छोराहरू थिए र तिनी खुसी थिइन् । परमप्रभुले नाओमीलाई आफ्ना पति त छोराहरूविना बेथलेहेम फर्कने तुल्याउनुभयो भनी तिनले परमप्रभुलाई दोष लगाउँछिन् र अहिले तिनी तितो र बेखुसी थिइन् ।
1:21	jqx5			עָ֣נָה בִ֔⁠י	1	**मलाई दोषी ठहराउनुभएको छ**
1:21	t1p8			הֵ֥רַֽע לִֽ⁠י	1	**ममाथि विपत्ति ल्याउनुभएको छ** वा **ममाथि दुःखद्‌ कुरा ल्याउनुभएको छ**
1:22	cx7g		rc://*/ta/man/translate/कथाको अन्त लेखन	וַ⁠תָּ֣שָׁב נָעֳמִ֗י וְ⁠ר֨וּת	1	यसले सारंश कथन सुरुवात गर्छ । यसलाई **यसरी** शब्दले चिनाउँछ । आफ्नो भाषामा समापन वा सारंश कथनलाई कसरी उल्लेख गरिन्छ निधो गर्नुहोस् र त्यसैअनुसार गर्नुहोस् । (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-endofstory]])
1:22	jdr2		rc://*/ta/man/translate/पृष्ठभूमि लेखन	וְ⁠הֵ֗מָּה בָּ֚אוּ בֵּ֣ית לֶ֔חֶם בִּ⁠תְחִלַּ֖ת קְצִ֥יר שְׂעֹרִֽים	1	नाओमी र रूथ बेथलेहेम आइपुग्‍ने समयमा इस्राएलीहरूले जौको कटानी गरिरहेका थिए भनी यो वाक्यले पृष्ठभूमि जानकारी दिन्छ । (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-background]])
1:22	bgy3		rc://*/ta/man/translate/अलङ‍कार भाववाचक संज्ञाहरू	בִּ⁠תְחִלַּ֖ת קְצִ֥יר שְׂעֹרִֽים	1	**जौ कटनी**। **जौको कटनी** वाक्यांशलाई भनी अनुवाद गर्न सकिन्छ । वैकल्पिक अनुवादः "किसानहरूले जौ काट्न थाल्दा" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-abstractnouns]])
2:intro	ld2v				0	# रूथ २ सामान्य टिप्पणीहरू\n\n## यस अध्यायका सम्भावित अनुवाद कठिनाइहरू\n\n### **अर्काको खेतमा शिला-बाला नगर**\n\nबोअजले यसो भने किनभने अर्काको खेतबारीमा उनले रूथको सुरक्षाको ग्यारेन्टी गर्न सक्दैन थिए । मोशाको व्यवस्थाप्रति सबै जना बोअजजस्तै आज्ञाकारी र अनुग्रही थिएनन् जस्तो देखाउँछ । (हेर्नुहोस्: [[rc://*/tw/dict/bible/kt/grace]] र [[rc://*/tw/dict/bible/kt/lawofmoses]] र [[rc://*/ta/man/translate/figs-explicit]])
2:1	ab10		rc://*/ta/man/translate/पृष्ठभूमि लेखन	וּֽ⁠לְ⁠נָעֳמִ֞י מוֹדַ֣ע לְ⁠אִישָׁ֗⁠הּ	1	बोअज को हुन् भनी पाठकहरूले जानून् भनी पद १ले बाोअजको बारे पृष्ठभूमि जानकारी दिन्छ । तपाईंको भाषामा पनि पृष्ठभूमि जानकारी दिने विशेष तरिका हुन सक्छ । (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-background]])
2:1	t2sn		rc://*/ta/man/translate/सहाभागीहरू लेखन	וּֽ⁠לְ⁠נָעֳמִ֞י מוֹדַ֣ע לְ⁠אִישָׁ֗⁠הּ	1	यो वाक्यले कथाको अर्को भागको चिनारी दिन्छ जसमा रूथले बोअजलाई भेट्छिन् । बोअजलाई यहाँ कथामा नयाँ सहभागीको रूपमा चिनाइन्छ । तपाईंको भाषामा कथामा नयाँ घटनाहरू वा नयाँ अध्यायहरू चिनाउने विशेष तरिका हुन सक्छ । (हेर्नुहोस्: [[rc://*/ta/man/translate/writing-participants]])
2:1	b4q7			אִ֚ישׁ גִּבּ֣וֹר חַ֔יִל	1	**प्रतिष्ठित, धनी मानिस**। यसको अर्थ बोअज आफ्नो समुदायमा असल प्रतिष्ठाका साथै समृद्ध र प्रसिद्ध थिए ।
2:1	ab09			מִ⁠מִּשְׁפַּ֖חַת אֱלִימֶ֑לֶךְ	1	**घराना** शब्दको प्रयोगले बोअज एलीमेलेकसँग सम्बन्धित थिए, तर एउटै बुबाआमाका सन्तान थिएनन् भन्‍ने अर्थ लाग्छ । पाठ्यांशले एलीमेलेकबाट घरानाको नामाकरण गरिएको वा एलीमेलेक घरानाको पुर्खा थिए भन्‍दैन ।
2:2	am6a			ר֨וּת הַ⁠מּוֹאֲבִיָּ֜ה	1	यहाँ कथा पुनः सुरु हुन्छ । पृष्ठभूमि जानकारी दिएपछि कथाका घटनाहरूलाई फेरि बताउने आफ्नो भाषामा भएका तिरकाहरूमा यसलाई उल्लेख गर्नुहोस् ।
2:2	c7rk			הַ⁠מּוֹאֲבִיָּ֜ה	1	ती स्‍त्री मोआब देश वा कुलकी थिइन् भन्‍ने अर्को तरिका हो ।
2:2	qt4q			וַ⁠אֲלַקֳטָּ֣ה בַ⁠שִׁבֳּלִ֔ים	1	**र अन्‍न काट्नेहरूले छोडिराखेका अन्‍नका बालाहरू बटुल्नु** वा **र अन्‍न काट्नेहरूले छोडिराखेका अन्‍नका बालाहरू टिप्‍नु**
2:2	j59b		rc://*/ta/man/translate/अलङ्‌कार वाक्पद्धति	אֶמְצָא־חֵ֖ן בְּ⁠עֵינָ֑י⁠ו	1	**मैले जसको नजरमा कृपा पाउने छु** वाक्यांश एउटा वाक्पद्धति हो जसको अर्थ "जसले मलाई समर्थन गर्छ ।" रूथले अनुमति वा स्वीकृति प्राप्‍तत गर्ने बारे बताउँछिन् । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])
2:2	abc5		rc://*/ta/man/translate/रूपक	בְּ⁠עֵינָ֑י⁠ו	1	**आँखा** देख्‍नुलाई दर्शाउने एउटा अनुनाम हो र देख्‍नु ज्ञान, हेर्नु, ध्यान वा न्यायको निम्ति रूपक हो । वैकल्पिक अनुवादः "जसले [मप्रति दयालु] हुने निधो गर्छ" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
2:2	ed93			בִתִּֽ⁠י	1	रूथले नाओमीलाई आफ्नै आमालाई झैँ हेरचाह गरिरहेकी थिइन र नाओमीले रूथलाई आफ्नै छोरीलाई झैँ स्‍नेहपूर्वक सम्बोधन गरिन् । यदि तपाईंको भाषामा यो अन्योलपूर्ण हुन्छ भने, तपाईंको भाषामा दुई जना महिलाहरू बिच यस किसिमको घनिष्ठ सम्बन्ध जनाउने शब्द प्रयोग गर्नुहोस् ।
2:3	ht73			וַ⁠יִּ֣קֶר מִקְרֶ֔⁠הָ	1	यसको मतलब रूथले शिला‍-बाला बटुल्नलाई छानेकी खेत नाओमीको नातेदार बोअजको थियो भन्‍ने कुराप्रति रूथ सजग थिइनन् ।
2:3	ab11			מִ⁠מִּשְׁפַּ֥חַת אֱלִימֶֽלֶךְ	1	**घराना** शब्दको अर्थ बोअज एलीमेलेकसँह सम्बन्धित थिए तर एउटै बुबाआमाका सन्तान थिएनन् भन्‍ने हुन्छ । पाठ्यांशले घरानाको नामकारण एलीमेलेकको नाममा गरिएको थियो वा एलीमेलेक घरानाका पुर्खा वा अगुवा थिए भन्‍ने देखाउँदैन ।
2:4	vys2		rc://*/ta/man/translate/छुट्टाउनु	וְ⁠הִנֵּה	1	**हेर** शब्दले बोअज खेतमा आइपुगेका र रूथलाई पहिलो पटक देखेका महत्त्चपूर्ण घटनाप्रति हामीलाई सजग गराउँछ । कथामा अब के हुन्छ भनी कसैलाई ध्यान दिन सावधान गराउने कुनै विशेष तरिका तपाईंको भाषामा पनि हुन सक्छ । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-distinguish]])
2:4	q1lv			בָּ֚א מִ⁠בֵּ֣ית לֶ֔חֶם	1	खेतहरू बेथलेहेमदेखि अनिश्‍चित दुरिमा थिए ।
2:4	r4bl			יְבָרֶכְ⁠ךָ֥ יְהוָֽה	1	**परमप्रभुले तपाईंहरूका निम्ति असल कुराहरू गरून्**। यो सामान्य आशिष्‌ हो ।
2:5	a5ht			לְ⁠מִ֖י הַ⁠נַּעֲרָ֥ה הַ⁠זֹּֽאת	1	त्यस संस्कारमा, स्‍त्रीहरू उनीहरूका पुरुष नातेदारहरूका अधिनमा हुन्थे । बोअजले रूथको पति वा बुबा को थिए भनी सोधिरहेका थिए । रूथ दास थिइन् भन्‍ने तिनले सोचेनन् ।
2:5	ab16			לְ⁠נַעֲר֔⁠וֹ	1	यो **नोकर* बोअजको निम्ति काम गर्ने र बोअजका बाँकी खेतालाहरूले के गर्ने भनी बताउने जवान व्यक्ति थिए ।
2:5	sdf9			הַ⁠נִּצָּ֖ב עַל	1	**जो का जिम्मेवार थिए** वा **जसले व्यवस्थापन गरिरहेका थिए**
2:7	ab17			אֲלַקֳטָה־נָּא֙	1	**शिला-बाला** बटुल्नु भनेको खेतालाहरूले कटनी गर्दा छोडिराखेका वा खसाइराखेका अन्‍न वा अरू उत्पपादनहरू टिप्‍नु हो । खेतालाहरूले यसको निम्ति खेतहरूमा फेरि बटुल्न जानु हुँदैन भन्‍ने परमेश्‍वरले मोशालाई दिनुभएको व्यवस्थाको हिस्सा थियो, ताकि गरिब वा विदेशी यात्रुहरूलाई टिप्‍नको निम्ति बाँकी रहन सकोस् । लेवी १९ः१० र व्यवस्था २४ः२१ जस्ता पदहरू हेर्नु होला ।
2:7	kj7a			הַ⁠בַּ֖יִת	1	**छाप्रो** वा **आश्रय**। यो खेतालाहरूलाई घामबाट ओत लागेर विश्राम गर्ने अस्थायी आश्रय वा बगैचाको छाप्रो थियो ।
2:8	ltk3		rc://*/ta/man/translate/आलङ्‌कारिक प्रश्‍न	הֲ⁠ל֧וֹא שָׁמַ֣עַתְּ בִּתִּ֗⁠י	1	यसलाई आज्ञाको रूपमा उल्लेख गर्न सकिन्छ । वैकल्पिक अनुवादः "छोरी, मेरो कुरा सुन!" वा "मेरी छोरी, मैले तिमीलाई भनिरहेको कुरामा ध्यान देऊ!" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-rquestion]])
2:8	ke9b		rc://*/ta/man/translate/अलङ्‌कार वाक्पद्धति	בִּתִּ֗⁠י	1	यो जवान स्‍त्रीलाई सम्बोधन गर्ने एउटा शैली थियो । रूथ बोअजकी खास छोरी थिइनन्, तर तिनले रूथलाई दयापूर्वक र आदरपूर्वक व्यवहार गरिरहेकी थिइन् । तपाईंको भाषामा यसलाई दर्शाउने शब्दावली प्रयोग गर्नुहोस् । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])
2:9	jq6n		rc://*/ta/man/translate/अलङ्‌कार उपलक्षण	עֵינַ֜יִ⁠ךְ בַּ⁠שָּׂדֶ֤ה	1	**आँखा**देख्‍नुलाई दर्शाउने अनुनाम हो । वैकल्पिक अनुवादः "खेतलाई मात्र हेर" वा "खेतमा मात्र ध्यान देऊ" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metonymy]])
2:9	xc6u		rc://*/ta/man/translate/अलङ्‍कार आलङ्‌कारिक प्रश्‍न	הֲ⁠ל֥וֹא צִוִּ֛יתִי אֶת־הַ⁠נְּעָרִ֖ים לְ⁠בִלְתִּ֣י נָגְעֵ֑⁠ךְ	1	बोअजले उनक आतिथ्यलाई जोड दिन यो प्रश्‍न प्रयोग गरे, उनले रूथलाई सहायता गर्ने व्यवस्था पहिले नै गरेका थिए । वैकल्पिक अनुवादः "तिमीलाई हानि नपुर्‍याउनु भनी मैले मानिसहरूलाई कडा निर्देशन दिएको छु" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-rquestion]])
2:9	ub62			אֶת־הַ⁠נְּעָרִ֖ים	1	**केटा खेतालाहरू** वा **नोकरहरू**। खेतमा काम गर्ने केटाहरूलाई जनाउन **केटाहरू** शब्दलाई तीन पटक प्रयोग गरिएको छ ।
2:9	v5e4		rc://*/ta/man/translate/आलङ्‌कारिक शिष्टोक्ति	לְ⁠בִלְתִּ֣י נָגְעֵ֑⁠ךְ	1	केटाहरूले रूथलाई शारीरिक रूपमा हानि नपुर्‍याऊन् वा यौनिक रूपमा दुःख नदेऊ अनि सम्भवतः उनको खेतमा शिला-बाला बटुल्न बाधा नदेऊन् भनी वनम्रतापूर्वक बताउने एउटा तरिका हो । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-euphemism]])
2:9	ahr7			מֵ⁠אֲשֶׁ֥ר יִשְׁאֲב֖וּ⁠ן הַ⁠נְּעָרִֽים	1	पानी तान्‍नुको अर्थ इनाबाट वा भण्डारण गरेको भाँडोबाट पानी लिनु हो ।
2:10	az6y		rc://*/ta/man/translate/व्यववस्थित कार्य अनुवाद गर्नु	וַ⁠תִּפֹּל֙ עַל־פָּנֶ֔י⁠הָ וַ⁠תִּשְׁתַּ֖חוּ אָ֑רְצָ⁠ה	1	यिनीहरू आदर र सम्मानका कार्यहरू हुन् । बोअजले तिनको निम्ति गरेका काम निम्ति तिनले कृतज्ञता जाहेर गरिरहेकी छिन् । यो नम्रताको भाव पनि थियो । (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-symaction]])
2:10	ab12		rc://*/ta/man/translate/अलङ्‍कार द्वित्व	וַ⁠תִּפֹּל֙ עַל־פָּנֶ֔י⁠הָ וַ⁠תִּשְׁתַּ֖חוּ אָ֑רְצָ⁠ה	1	यिनीहरू एउटै कार्यमा दुई वटा वर्णनहरू हुन् । यदि तपाईंको भाषामा यो गोलमालपूर्ण हुन्छ भने, यूएसटीमा जस्तै एउटा मात्र वर्णन प्रयोग गर्नुहोस् । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-doublet]])
2:10	ab13		rc://*/ta/man/translate/अलङ्‌कार वाक्पद्धति	וַ⁠תִּפֹּל֙ עַל־פָּנֶ֔י⁠הָ	1	तिनले साष्टङ्‌गदण्डवत गरिन् भन्‍ने अर्थ दिने एउटा वाक्पद्धति हो । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])
2:10	ug7p			מַדּוּעַ֩ מָצָ֨אתִי חֵ֤ן בְּ⁠עֵינֶ֨י⁠ךָ֙ לְ⁠הַכִּירֵ֔⁠נִי וְ⁠אָּנֹכִ֖י נָכְרִיָּֽה	1	रूथले साँच्‍चै प्रश्‍न सोधिरहेकी छिन् ।
2:10	abc7		rc://*/ta/man/translate/अलङ्‌कार वाक्पद्धति	מָצָ֨אתִי חֵ֤ן בְּ⁠עֵינֶ֨י⁠ךָ֙	1	**तपाईंको आँखामा बिगाह पाएँ** भनेको "तपाईंले स्वीकृति दिनुभएको छ" भन्‍ने अर्थ दिने वाक्पद्धति हो । कसैको कृपा पाउने कुरालाई रूथले दया वा स्वीकृति पाएको रूपमा बताउँछिन् । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])
2:10	abc8		rc://*/ta/man/translate/अलङ्‍कार रूपक	בְּ⁠עֵינֶ֨י⁠ךָ֙	1	**आँखाहरू** देख्‍नुलाई दर्शाउने अनुनाम हुन् र देख्‍नु ज्ञान, हेर्नु, ध्यान वा न्यायको रूपक हो । वैकल्पिक अनुवादः "तपाईंको विचारमा" वा "तपाईंले निधो गर्नुभयो" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
2:10	x6f8			נָכְרִיָּֽה	1	**विदेशी** कुनै अर्को देशबाट आएको कुनै व्यक्ति । रूथले व्यक्तिगत रूपमा इस्राएलको परमेश्‍वरप्रति बफादार रहने प्रतिज्ञा गरेकी भए पनि तिनी इस्राएलको थिइनन् तर मोआबी थिइन् भन्‍ने सबैलाई थाहा थियो । परमेश्‍वरले इस्राएलीहरू विदेशीप्रति दयालु भएका चाहनुभए तापनि प्रायः उनीहरू विदेशीप्रति दयालु थिएनन् । बोअज परमेश्‍वरलाई खुसी पार्न जिइरहेका थिए भन्‍ने यसले देखाउँछ ।
2:11	ab14		rc://*/ta/man/translate/अलङ्‍कार द्वित्व	וַ⁠יַּ֤עַן בֹּ֨עַז֙ וַ⁠יֹּ֣אמֶר	1	**जवाफ दिए** र **भने** दुवैले उही कार्यको वर्णन गर्छन् । यदि तपाईंको भाषामा यो स्पष्ट छैन भने, यूएसटीमा जस्तै आफ्नो भाषामा यसको निम्ति एउटा मात्र क्रिया शब्द प्रयोग गर्न सक्‍नुहुन्छ । (हेर्नुहोस्ः [[rc://*/ta/man/translate/figs-doublet]])
2:11	app6		rc://*/ta/man/translate/अलङ्‌कार कर्तृ-कर्म वाच्य	הֻגֵּ֨ד הֻגַּ֜ד לִ֗⁠י	1	यदि तपाईंको भाषामा यसरी कर्मवाच्य प्रयोग गरिँदेन भने, तपाईंले यसलाई कर्तृवाच्यमा वा तपाईंको भाषामा स्वभाविक देखिने किसिमले उल्लेख गर्न सक्‍नुहुन्छ । वैकल्पिक अनुवादः **मानिसहरूले मलाई भनेका छन्** वा **मानिसहरूले मलाई बताएका छन्** (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-activepassive]])
2:11	abc9		rc://*/ta/man/translate/अलङ्‌कार वाक्पद्धति	הֻגֵּ֨ד הֻגַּ֜ד	1	यहाँ कथनको निश्‍चयता वा हदलाई जोड दिन मौलिक हिब्रुमा **प्रतिवेदन**का दुई वटा रूपहरूलाई प्रयोग गरिएका छन् । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])
2:11	r44n		rc://*/ta/man/translate/अलङ्‌कार उपलक्षण	וַ⁠תֵּ֣לְכִ֔י אֶל־עַ֕ם	1	बोअजले रूथलाई थाहा नै नभएको नाओमीको गाउँ, समुदाय र धर्ममा बस्‍न आएकी कुरालाई उल्लेख गर्दैछन् । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metonymy]])
2:11	ab60		rc://*/ta/man/translate/अलङ्‌कार वाक्पद्धति	תְּמ֥וֹל שִׁלְשֽׁוֹם׃	1	यो "हालसालै" वा "अगिल्लो" अर्थ दिने एउटा वाक्पद्धति हो । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])
2:12	x5ct			יְשַׁלֵּ֥ם יְהוָ֖ה פָּעֳלֵ֑⁠ךְ	1	**परमप्रभुले तिमीलाई प्रतिफल देऊन्** वा **परमप्रभुले तिमीलाई चुक्ता गरून्**
2:12	s2vm			פָּעֳלֵ֑⁠ךְ	1	बोअजले पद ११ मा भर्खरै बताएका सबै थोकलाई यसले जनाउँछ । वैकल्पिक अनुवादः "तिम्रा असल कार्यहरू ।"
2:12	gnn5		rc://*/ta/man/translate/अलङ्‌कार समरूपता	וּ⁠תְהִ֨י מַשְׂכֻּרְתֵּ֜⁠ךְ שְׁלֵמָ֗ה מֵ⁠עִ֤ם יְהוָה֙	1	यो पहिलो वाक्यसँग मिल्दोजुल्दो कवितात्मक अभिव्यक्ति हो । वैकल्पिक अनुवादः "तिमीले पाउन योग्य सबै थोक परमप्रभुले तिमीलाई देऊन्" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-parallelism]])
2:12	eh86		rc://*/ta/man/translate/अलङ्‌कार रूपक	אֲשֶׁר־בָּ֖את לַ⁠חֲס֥וֹת תַּֽחַת־כְּנָפָֽי⁠ו	1	यो परमेश्‍वरमा भरोसा गर्नेहरूलाई उहाँको सुरक्षा वर्णन गर्ने उपायको रूपमा माउ चरोले आफ्ना चल्लाहरूलाई आफ्नो पखेटामुनि भेला गर्ने तस्वीर प्रयोग गरिएको रूपक हो । वैकल्पिक अनुवादः "तपाईंले आफूलाई कसो सुरक्षामा राख्‍नुभएको छ" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
2:13	abc6		rc://*/ta/man/translate/अलङ्‌कार वाक्पद्धति	אֶמְצָא־חֵ֨ן	1	यहाँ **कृपा पाउनु** भनेको समर्थन प्राप्‍त गर्नु वा तिनीसँग प्रशन्‍न भएको अर्थ दिने एउटा वाक्पद्धति हो । वैकल्पिक अनुवादः "तपाईंले मलाई समर्थन गरिरहेको होस्" वा "तपाईं मसँग प्रशन्‍न भइरहनुहोस्" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-idiom]])
2:13	v2q1		rc://*/ta/man/translate/अलङ्‌कार रूपक	בְּ⁠עֵינֶ֤י⁠ךָ	1	*आखाहरू** देख्‍नुलाई दर्शाउने अनुनाम हुन् र देख्‍नुन, ज्ञान, हेर्नु, ध्यान वा न्यायको निम्ति रूपक हो । वैकल्पिक अनुवादः "र मलाई स्वीकार गर्नुहोस्" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metaphor]])
2:13	abc4			אֲדֹנִ⁠י֙	1	बोअज रूथको मालिक होइन, तर रूथले शिला-बाला बटुलिरहेकाि खेतको उनी मालिक हुन् । उनी एउटा यहूदी र सहरको प्रतिष्ठित व्यक्ति पनि हुन् । यसकारण, रूथले उनलाई **मालिक** भनेर सम्‍मान गरिरहेकी छिन् र आफैलाईचाहिँ कमारी भनिरहेकी छिन् । वैकल्पिक अनुवादः "महाशय" वा "अधिपति"
2:13	zc5n			וְ⁠אָנֹכִי֙ לֹ֣א אֶֽהְיֶ֔ה כְּ⁠אַחַ֖ת שִׁפְחֹתֶֽי⁠ךָ	1	रूथ बोअजका खेताहरू नभए तापनि तिनी उनका खेतालाहरू हुन्‌ झैँ व्यवहार गरेको रूथले आश्‍चर्य र कृतज्ञता व्यक्त गरिरहेकी छिन् ।
2:14	yht2			לְ⁠עֵ֣ת הָ⁠אֹ֗כֶל	1	यसले मध्य दिनको खानालाई जानउँछ ।
2:14	p256			וְ⁠טָבַ֥לְתְּ פִּתֵּ֖⁠ךְ בַּ⁠חֹ֑מֶץ	1	यो खेतमा खाइने साधारण खाना थियो । मानिसहरू हातमा रोटीको टुक्रा र कचौरामा सिर्का लिएर एउटा कपडाको वरिपरि भुईंमा बस्थे । उनीहरूले खानअघि रोटीलाई स्वादिलो बनाउन सिर्कामा चोप्थे ।
2:14	xr6s			בַּ⁠חֹ֑מֶץ	1	**सिर्का** रोटी चोप्‍ने एग किसिमको सस(चटनी) थियो । इस्राएलीहरूले दाखमद्य बानउनलाई भन्दा बढी समय दाख राखेर दाखबाट सिर्का बनाउथे । सिर्काको चरणमा, रस अत्याधिक अमिलो र अम्लीय बन्छ ।
2:15	v6wr		rc://*/ta/man/translate/अलङ्‌कार सुस्पष्ट	וַ⁠תָּ֖קָם לְ⁠לַקֵּ֑ט וַ⁠יְצַו֩ בֹּ֨עַז אֶת־נְעָרָ֜י⁠ו	1	बोअज आफ्ना खेताहरूसँग बोल्दा, रूथ बोअजको निर्देशन सुन्‍न नसक्ने दुरिमा रहेको हुन सक्छ । वैकल्पिक अनुवादः "र रूथ अन्‍न बटुल्‍न उठ्दा, बोअजले उनका जवान केटाहरूलाई गोप्य रूपमा भने" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])
2:15	rct9			וַ⁠תָּ֖קָם	1	**पछि तिनी खडा भइन्**
2:15	a5z9			גַּ֣ם בֵּ֧ין הָֽ⁠עֳמָרִ֛ים	1	यहाँ, **पनि** खेतालाहरूले गर्ने गरेको सामान्य कामभन्दा बढी र धेरै गर्नुपर्छ भन्‍ने जानकारी दिन्छ । काटीसकेको अन्‍नहरूबाट चोर्छन् भनेर शिला-बाला बटुल्‍नेहरूलाई सामन्यतयाः काम गरिरहेकाहरूको नजिक बटुल्न दिइँदैनथ्यो । तर बोअजले रूथलाई बिटाहरूका नजिक पनि बटुल्न दिन खेतालाहरूलाई निर्देशन दिन्छन् ।
2:16	u6hv			שֹׁל־תָּשֹׁ֥לּוּ לָ֖⁠הּ מִן־הַ⁠צְּבָתִ֑ים	1	**अन्‍नका बिटाबाट निकालेर केही उनको निम्ति छोडिराख** वा **उनलाई बटुल्नको निम्ति बिटाबाट केही छोडिराख**। यहाँ बोअज सामन्य चरणभन्दा अघि बढ्छन् र रूथलाई बटुल्न दिनको निम्ति काटी सकिएका अन्‍नबाट केही निकालेर छोडी राख्‍ने निर्देशन दिन्छन् ।
2:16	nn9l			וְ⁠לֹ֥א תִגְעֲרוּ־בָֽ⁠הּ	1	**उनलाई शर्ममा नपार्नु** वा **उनीसित रूखो सोरमा नबोल्नु**
2:17	h3ap			וַ⁠תַּחְבֹּט֙	1	तिनले भुस र घाँसलाई फ्याँकेर खाने अन्‍नलाई छुट्टाइन् ।
2:17	mq6b		rc://*/ta/man/translate/translate-bvolume	כְּ⁠אֵיפָ֥ה שְׂעֹרִֽים	1	**एफा** २२ लिटर बराबरको नापको एउटा एकाइ हो । वैकल्पिक अनुवादः "२२ लिटर जौ" । अन्‍नको निम्ति आफ्नो भाषामा स्वबाविक नाप प्रयोग गर्नुहोस् । (हेर्नुहोस्: [[rc://*/ta/man/translate/translate-bvolume]])
2:18	etn8		rc://*/ta/man/translate/अलङ्‌कार सुस्पष्ट	וַ⁠תִּשָּׂא֙ וַ⁠תָּב֣וֹא הָ⁠עִ֔יר	1	रूथ अन्‍न बोकेर घर लगिन् भन्‍ने आशय व्यक्त गरिन्छ । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-explicit]])
2:18	r6sz			וַ⁠תֵּ֥רֶא חֲמוֹתָ֖⁠הּ	1	**त्यसपछि नाओमीले देखिन्**
2:19	bg28		rc://*/ta/man/translate/अलङ्‌कार समरूपता	אֵיפֹ֨ה לִקַּ֤טְתְּ הַ⁠יּוֹם֙ וְ⁠אָ֣נָה עָשִׂ֔ית	1	नाओमीले त्यस दिन रूथलाई के भयो भनी जन्‍न तिनी निकै उत्सुक भएको देखाउन उही कुरालाई दुई तरिकाहरूले सोध्छिन् । उत्साह र रुचि देखाउने आफ्नो भाषामा भएको तरिका प्रयोग गर्नुहोस् । (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-parallelism]])
2:19	ab07		rc://*/ta/man/translate/अलङ्‌कार उपलक्षण	מַכִּירֵ֖⁠ךְ	1	यहाँ **देखे** कुराले रूथलाई देखेको कुरालाई मात्र होइन, तर उनको निम्ति केही गरेको कुरालाई पनि दर्शाउँछ । वैकल्पिक अनुवादः "तिमीलाई सहायता गर्ने व्यक्ति" (हेर्नुहोस्: [[rc://*/ta/man/translate/figs-metonymy]])
