Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
2:6	u3hl			שְׂמֹאל⁠וֹ֙ תַּ֣חַת לְ⁠רֹאשִׁ֔⁠י	1	Alternate translation: [The man I love cradles my head on his left arm]
2:7	l67b		rc://*/ta/man/translate/figs-apostrophe	הִשְׁבַּ֨עְתִּי אֶתְ⁠כֶ֜ם בְּנ֤וֹת יְרוּשָׁלִַ֨ם֙	1	Here the woman is speaking to the **daughters of Jerusalem**, but most likely they are not present. The woman is doing this as a poetic way of giving voice to her strong feelings. Because the author does this intentionally for poetic effect, it is suggested that you do the same. If it would be helpful in your language, you could indicate this in a footnote.
2:7	f8kj		rc://*/ta/man/translate/writing-oathformula	הִשְׁבַּ֨עְתִּי אֶתְ⁠כֶ֜ם & בִּ⁠צְבָא֔וֹת א֖וֹ בְּ⁠אַיְל֣וֹת הַ⁠שָּׂדֶ֑ה	1	The phrase **I adjure you** and the word **by** are both parts of a Hebrew oath formula. Use a natural way in your language to express an oath. Alternate translation: [I urge you to promise me … with the female gazelles or the does of the field as our witnesses] or [Please promise me … with the female gazelles or the does of the field as our witnesses] or [I want you to make an oath … with the female gazelles or the does of the field listening]
2:7	to30		rc://*/ta/man/translate/figs-possession	בְּנ֤וֹת יְרוּשָׁלִַ֨ם֙	1	See how you translated the phrase **daughters of Jerusalem** in [1:5](../01/05.md).
2:7	n4wq		rc://*/ta/man/translate/figs-possession	בִּ⁠צְבָא֔וֹת א֖וֹ בְּ⁠אַיְל֣וֹת הַ⁠שָּׂדֶ֑ה	1	Here the woman is using the possessive form to describe the **female gazelles** and **does** that are characterized as being **of the field** and therefore are wild animals. If your language would not use the possessive form for this, you could explain the meaning of the phrase **of the field** in your translation. Alternate translation: [by the wild female gazelles and does] or [by the wild female gazelles or the wild does] or [by the female gazelles or the does that live in the wild]
2:7	sz5c		rc://*/ta/man/translate/translate-unknown	בִּ⁠צְבָא֔וֹת	1	A gazelle is a small type of antelope, that looks and moves like a deer and is similar in size. If your readers would not be familiar with this type of animal, you could use the name of a similar animal in your area, or you could use a more general term. Alternate translation: [by the female antelopes]
2:7	nt79		rc://*/ta/man/translate/figs-explicit	בְּ⁠אַיְל֣וֹת	1	The writer assumes that the reader will understand that **does** refers to female deer. You could include this information if it would be helpful to your readers. Alternate translation: [the female deer of]
2:7	ekc3		rc://*/ta/man/translate/figs-personification	אִם־תָּעִ֧ירוּ ׀ וְֽ⁠אִם־תְּעֽוֹרְר֛וּ אֶת־הָ⁠אַהֲבָ֖ה עַ֥ד שֶׁ⁠תֶּחְפָּֽץ	1	Here the woman speaks of **love** as if it were a person who could sleep, **awaken**, and have **desires**. If it would be helpful in your language, you could express the meaning plainly. Alternate translation: [do not encourage people to love romantically until the appropriate time] or [do not encourage people to have romantic feelings until the appropriate time]
2:7	fz3j		rc://*/ta/man/translate/figs-doublet	אִם־תָּעִ֧ירוּ ׀ וְֽ⁠אִם־תְּעֽוֹרְר֛וּ	1	Here the words **awaken** and **stir** mean similar things. The repetition is used for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [do not awaken] or [do not stir up feelings of]
2:7	z2xm		rc://*/ta/man/translate/figs-abstractnouns	אֶת־הָ⁠אַהֲבָ֖ה	1	If your language does not use an abstract noun for the idea of **love**, you could express the same idea in another way.
2:8	fq0o		rc://*/ta/man/translate/figs-metonymy	ק֣וֹל דּוֹדִ֔⁠י	1	Here the word **voice** either refers to: (1) the man’s words that he is speaking or (2) the sound of his voice which indicates he is approaching. If it would be helpful in your language, you could use an equivalent expression or state the meaning plainly. Alternate translation: [Listen, I hear my beloved speaking] or [Listen, I hear my beloved approaching]
2:8	okuh		rc://*/ta/man/translate/figs-exclamations	הִנֵּה	1	**Behold** is an exclamation word that is used to bring attention to the man’s approach. Use an exclamation that would communicate that meaning in your language. See how you translated **Behold** in [1:15](../01/15.md). Alternate translation: [See]
2:8	happ		rc://*/ta/man/translate/figs-go	בָּ֑א	1	Your language may say “going” rather than **coming** in contexts such as this. Use whichever is more natural. Alternate translation: [is going]
2:8	tymi		rc://*/ta/man/translate/figs-parallelism	מְדַלֵּג֙ עַל־הֶ֣⁠הָרִ֔ים מְקַפֵּ֖ץ עַל־הַ⁠גְּבָעֽוֹת	1	These two phrases mean the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. If it would be helpful to your readers, you could combine these two phrases and provide emphasis in another way. Alternate translation: [leaping over the mountains!] or [leaping and jumping over the mountains and hills!]
2:8-9	fr67		rc://*/ta/man/translate/figs-simile	מְדַלֵּג֙ עַל־הֶ֣⁠הָרִ֔ים מְקַפֵּ֖ץ עַל־הַ⁠גְּבָעֽוֹת׃ דּוֹמֶ֤ה דוֹדִ⁠י֙ לִ⁠צְבִ֔י א֖וֹ לְ⁠עֹ֣פֶר הָֽ⁠אַיָּלִ֑ים	1	The woman is saying that the man she loves **is like a gazelle or a young stag** because he appears strong and exuberant as he approaches her. If it would be helpful to your readers, you could state this explicitly. Alternate translation: [leaping over the mountains, jumping over the hills. My beloved is agile and exuberant, and he exudes freedom and strength as does a gazelle or young stag]
2:8-9	gatn		rc://*/ta/man/translate/figs-infostructure	מְדַלֵּג֙ עַל־הֶ֣⁠הָרִ֔ים מְקַפֵּ֖ץ עַל־הַ⁠גְּבָעֽוֹת׃ דּוֹמֶ֤ה דוֹדִ⁠י֙ לִ⁠צְבִ֔י א֖וֹ לְ⁠עֹ֣פֶר הָֽ⁠אַיָּלִ֑ים	1	If it would be more natural in your language, you could reverse the order of these phrases. Alternate translation: [My beloved is being like a gazelle or a young stag, leaping over the mountains, jumping over the hills]
2:9	kq5f		rc://*/ta/man/translate/translate-unknown	לִ⁠צְבִ֔י	1	See how you translated the plural form, “gazelles,” in [2:7](../02/07.md); then translate this word as the singular form of “gazelles.”
2:9	qbs9		rc://*/ta/man/translate/figs-explicit	הָֽ⁠אַיָּלִ֑ים	1	The writer assumes that the readers will understand that a **stag** is an adult male deer. You could include this information if it would be helpful to your readers. Alternate translation: [adult male deer]
2:9	s6z4		rc://*/ta/man/translate/figs-metaphor	הִנֵּה	1	See how you translated the word **Behold** in [1:15](../01/15.md) where it occurs with the same meaning.
2:9	pppj		rc://*/ta/man/translate/writing-pronouns	זֶ֤ה	1	Here the phrase **this one** refers to the man whom the woman calls **My beloved** in the first part of this verse. If this is not clear for your readers, you could specify the person here. Alternate translation: [this man] or [my beloved]
2:9	umf5		rc://*/ta/man/translate/figs-exclusive	אַחַ֣ר כָּתְלֵ֔⁠נוּ	1	Here the word **our** refers to the woman and her family and does not include the man, so use the exclusive form of that word in your translation if your language marks that distinction. Alternate translation: [behind the wall of my house] or [on the other side of the wall of my family’s house]
2:9	kf9u		rc://*/ta/man/translate/figs-parallelism	מַשְׁגִּ֨יחַ֙ מִן־הַֽ⁠חֲלֹּנ֔וֹת מֵצִ֖יץ מִן־הַֽ⁠חֲרַכִּֽים	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. However, if it would be helpful to your readers, you could connect the phrases with a word other than “and” in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: [gazing through the windows, yes, looking through the lattices]
2:9	nuxr		rc://*/ta/man/translate/translate-plural	הַֽ⁠חֲלֹּנ֔וֹת & הַֽ⁠חֲרַכִּֽים	1	Here the words **windows** and **lattices** are plural forms and could: (1) have a plural meaning here, indicating that the man was walking around the house and looking into the house through different windows and lattices. (2) be used with singular meanings here, indicating the multiple openings of a single window and lattice. Alternate translation: [the window … the lattice]
2:9	s9xt		rc://*/ta/man/translate/translate-unknown	הַֽ⁠חֲרַכִּֽים	1	The **lattices** are vertical and horizontal strips found inside a window frame. They have spaces between them through which a person could look. If your readers would not be familiar with lattices, you could use the name of something similar in your area, or you could use the wording of the UST. Alternate translation: [the screen]
2:10	gr22		rc://*/ta/man/translate/figs-go	וּ⁠לְכִי־לָֽ⁠ךְ	1	Your language may say “go” rather than **come** in a context such as this. Use whichever is more natural. Alternate translation: [and go]
2:11	yv91		rc://*/ta/man/translate/figs-metaphor	הִנֵּ֥ה	1	The man is using the term **behold** to focus the woman’s attention on what he is about to say. Your language may have a comparable expression that you could use in your translation. Alternate translation: [see]
2:11	jmbh		rc://*/ta/man/translate/grammar-connect-logic-result	כִּֽי־הִנֵּ֥ה	1	Here the word **for** indicates that what follows is a reason for what came before. Use a connector in your language that makes it clear that what follows is a reason for what came before. Alternate translation: [behold, this is because]
2:11	e658		rc://*/ta/man/translate/translate-unknown	ה⁠סתו	1	In Israel, **winter** is the time of year when it is cold and rains more heavily than during other seasons. If the seasons do not vary much in your location, you could explain this with a general expression such as “the cold season.” Alternate translation: [the cold, rainy season] or [the cold, wet season]
2:11	asu3		rc://*/ta/man/translate/figs-parallelism	ה⁠סתו עָבָ֑ר הַ⁠גֶּ֕שֶׁם חָלַ֖ף	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. However, if it would be helpful to your readers, you could connect the phrases with a word other than “and” in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: [the winter has gone; yes, the rain has passed]
2:11	qxz4		rc://*/ta/man/translate/figs-go	עָבָ֑ר	1	Your language might not say **has gone** in a context such as this. Alternate translation: [is finished] or [is over]
2:11	b8gp			הָלַ֥ךְ לֽ⁠וֹ	1	Alternate translation: [it has ended] or [it has departed]
2:11	eh4t		rc://*/ta/man/translate/figs-doublet	חָלַ֖ף הָלַ֥ךְ לֽ⁠וֹ	1	The terms **passed** and **went away** mean similar things. The author is using the two terms together for emphasis. If it would be clearer for your readers, you could express the emphasis with a single phrase. Alternate translation: [is over and gone] or [has gone away]
2:12	j8f3			בָ⁠אָ֔רֶץ	1	Alternate translation: [throughout the land]
2:12	zmw4		rc://*/ta/man/translate/figs-activepassive	וְ⁠ק֥וֹל הַ⁠תּ֖וֹר נִשְׁמַ֥ע	1	If your language does not use a passive form like **the turtledove is heard**, you could express the idea in active form or in another way that is natural in your language. If you need to say who did the action, it is clear from the context that it is people. Alternate translation: [and people hear the voice of the turtledove] or [and people hear the turtledove cooing]
2:13	mk2y		rc://*/ta/man/translate/grammar-collectivenouns	הַ⁠תְּאֵנָה֙ חָֽנְטָ֣ה פַגֶּ֔י⁠הָ	1	In this verse, the word **fig tree** is in singular form but refers to all the fig trees as a group. If it would be helpful in your language, you could say this plainly. Alternate translation: [The fig trees are ripening their green figs] or [The figs on the trees are becoming ripe]
2:13	ef3j			וְ⁠הַ⁠גְּפָנִ֥ים ׀ סְמָדַ֖ר	1	Alternate translation: [and the grapevines are flowering] or [and the grapevines are blossoming]
2:13	xg4l		rc://*/ta/man/translate/writing-pronouns	נָ֣תְנוּ רֵ֑יחַ	1	Here the pronoun **they** refers to the blossoms on the grapevines. If it would be helpful to your readers, you could indicate that explicitly. Alternate translation: [their flowers give off a pleasant smell] or [their blossoms have a sweet smell]
2:13	xhn3		rc://*/ta/man/translate/figs-go	ק֥וּמִי לכי רַעְיָתִ֥⁠י יָפָתִ֖⁠י וּ⁠לְכִי־לָֽ⁠ךְ	1	See how you translated the similar phrase in [2:10](../02/10.md). Alternate translation: [Get up, go, my darling, my beauty, and go]
2:14	m3n1		rc://*/ta/man/translate/figs-quotations	יוֹנָתִ֞⁠י	1	Here the phrase **My dove** could be: (1) the man speaking directly to the woman. Alternate translation: [O my dove]; (2) the man speaking about the woman rather than speaking to her directly. Alternate translation: [The woman I love is a dove]
2:14	wv7q		rc://*/ta/man/translate/figs-metaphor	יוֹנָתִ֞⁠י בְּ⁠חַגְוֵ֣י הַ⁠סֶּ֗לַע בְּ⁠סֵ֨תֶר֙ הַ⁠מַּדְרֵגָ֔ה	1	Here the man speaks to the woman he loves as if she were his **dove**. He then tells her the way in which she is like a dove. If it would be helpful in your language, you could state this meaning plainly. Alternate translation: [O my one who is like a dove. You are like a gentle and timid dove which hides in the clefts of the rock and in the hiding places of the cliff] or [You are like a dove, like a gentle and shy dove which hides in the clefts of the rock and in the hiding places of the cliff] or [You are like a dove, far away in the clefts of the rock, in the hiding places of the cliff]
2:14	y6rv		rc://*/ta/man/translate/figs-parallelism	בְּ⁠חַגְוֵ֣י הַ⁠סֶּ֗לַע בְּ⁠סֵ֨תֶר֙ הַ⁠מַּדְרֵגָ֔ה	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. However, if it would be helpful to your readers, you could connect the phrases with a word such as “yes” in order to show that the second phrase is repeating a similar idea to the first one, not saying something additional. You could also combine the two lines as modeled by the UST. Alternate translation: [in the clefts of the rock, yes, in the hiding places of the cliff]
2:14	zje5			בְּ⁠חַגְוֵ֣י הַ⁠סֶּ֗לַע	1	Alternate translation: [in the cracks of the rock]
2:14	kkup		rc://*/ta/man/translate/writing-poetry	הַרְאִ֨י⁠נִי֙ אֶתּ־מַרְאַ֔יִ⁠ךְ הַשְׁמִיעִ֖י⁠נִי אֶת־קוֹלֵ֑⁠ךְ כִּי־קוֹלֵ֥⁠ךְ עָרֵ֖ב וּ⁠מַרְאֵ֥י⁠ךְ נָאוֶֽה	1	Here two ideas are presented and then they are further explained in reverse order. This is called a chiasm. Biblical Hebrew sometimes uses this literary device. If possible, try to follow this AB-BA sequence of presenting the information here. See the chapter introduction for more information regarding chiasms.
2:14	be0w		rc://*/ta/man/translate/figs-imperative	הַרְאִ֨י⁠נִי֙ אֶתּ־מַרְאַ֔יִ⁠ךְ הַשְׁמִיעִ֖י⁠נִי	1	The phrases **show me** and **make me hear** are imperatives, but they communicate a polite request rather than a command. Use a form in your language that communicates a polite request. It may be helpful to add an expression such as “please” or “let” to make this clear. Alternate translation: [please let me see your appearance, please let me hear] or [let me see you, let me hear]
2:14	datu			קוֹלֵ֥⁠ךְ עָרֵ֖ב	1	Alternate translation: [your voice is sweet-sounding] or [your voice sounds beautiful]
2:15	xns5		rc://*/ta/man/translate/figs-metaphor	אֶֽחֱזוּ־לָ֨⁠נוּ֙ שֽׁוּעָלִ֔ים שֽׁוּעָלִ֥ים קְטַנִּ֖ים מְחַבְּלִ֣ים כְּרָמִ֑ים וּ⁠כְרָמֵ֖י⁠נוּ סְמָדַֽר	1	Here the writer is speaking of **the foxes** as if they represent things, perhaps even other men, who could harm the man and woman’s developing relationship with each other. Catching **the foxes** represents removing or protecting against them. The **vineyards** represent the love the man and woman have for each other. The phrase **our vineyards {are in} blossom** means that their love is growing, like a plant blossoms and grows. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [Get rid of the harmful things that hinder and damage our relationship, for our relationship is blossoming] or [Remove the little things that threaten our growing relationship] or [There are other men who are like little foxes that ruin vineyards; do not allow those men to attack me]
2:15	dac9		rc://*/ta/man/translate/translate-unknown	לָ֨⁠נוּ֙ שֽׁוּעָלִ֔ים שֽׁוּעָלִ֥ים קְטַנִּ֖ים	1	It is possible that the word that the ULT translates as **foxes** could, instead, refer to jackals. Jackals are wild dogs that resemble wolves and coyotes. Alternate translation: [the jackals for us, the little jackals]
2:15	ueuw		rc://*/ta/man/translate/translate-unknown	לָ֨⁠נוּ֙ שֽׁוּעָלִ֔ים שֽׁוּעָלִ֥ים קְטַנִּ֖ים	1	Both **foxes** and jackals are land animals that are similar to small dogs and would ruin vineyards by digging up roots and eating the budding blossoms. If your readers would not be familiar with these animals and their habits, you could use the name of something similar in your area, or you could use a more general term. Alternate translation: [the dog-like animals for us, the little dog-like animals]
2:15	v31m		rc://*/ta/man/translate/figs-exclusive	לָ֨⁠נוּ֙ & וּ⁠כְרָמֵ֖י⁠נוּ	1	Here the words **us** and **our** refer to the woman and the man, so use the inclusive forms of these words if your language marks that distinction.
2:15	kg0i			וּ⁠כְרָמֵ֖י⁠נוּ סְמָדַֽר	1	Alternate translation: [because the grapevines in our vineyards are blooming] or [because our grapevines are in bloom]
2:16	zb2r		rc://*/ta/man/translate/figs-123person	דּוֹדִ֥⁠י לִ⁠י֙ וַ⁠אֲנִ֣י ל֔⁠וֹ	1	The woman is speaking about the man in the third person even though she is most likely speaking directly to the man. This is common in Hebrew poetry. If this would not be natural in your language, you can translate this in a way that indicates that the woman is speaking directly to the man. Alternate translation: [My beloved, you belong to me, and I belong to you]
2:16	lxy4			הָ⁠רֹעֶ֖ה בַּ⁠שּׁוֹשַׁנִּֽים	1	The phrase **the man grazing among the lilies** could mean: (1) that the man himself is grazing among the lilies. (2) that the man grazes his flock of animals among the lilies. Alternate translation: [the man grazing his flock among the lilies]
2:16	n6c3		rc://*/ta/man/translate/figs-metaphor	הָ⁠רֹעֶ֖ה בַּ⁠שּׁוֹשַׁנִּֽים	1	Here the woman is speaking of the man as if he were “a gazelle or a young stag” ([2:9](../02/09.md)) that eats **among the lilies**. She is using **lilies** to represent herself as she did in [2:1](../02/01.md). Here, **the lilies** probably represent the woman’s lips. The meaning here is that the man finds sustenance and enjoyment through being with the woman and kissing her lips. If it would be helpful in your language, you could state the meaning plainly. Alternate translation: [my beloved gets pleasure grazing among the lilies] or [my beloved gets pleasure as he grazes among the lilies]
2:16	x5db		rc://*/ta/man/translate/translate-unknown	בַּ⁠שּׁוֹשַׁנִּֽים	1	See how you translated “lily” (the singular form of **lilies**) in [2:1](../02/01.md).
2:17	p2uq		rc://*/ta/man/translate/figs-parallelism	שֶׁ⁠יָּפ֨וּחַ֙ הַ⁠יּ֔וֹם וְ⁠נָ֖סוּ הַ⁠צְּלָלִ֑ים	1	The phrases **the day breathes** and **the shadows flee** mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this type of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. Together, they both either refer to: (1) the evening time, when the evening breeze blows (**breathes**) and the shadows cast by the sun disappear (**flee**). Alternate translation: [the evening time when the breeze blows and the shadows cast by the sun disappear] or (2) the morning time, when the light from the sun dawns and the morning breeze blows (**breathes**). Alternate translation: [dawn tomorrow morning, when the darkness disappears]
2:17	h2b1		rc://*/ta/man/translate/figs-ellipsis	וְ⁠נָ֖סוּ הַ⁠צְּלָלִ֑ים	1	Here the author is leaving out the word **Until** that in many languages this sentence would need in order to be complete. You could supply this word from earlier in the sentence if it would be clearer in your language. Alternate translation: [and until the shadows flee]
2:17	scgd			סֹב֩ דְּמֵה־לְ⁠ךָ֨ דוֹדִ֜⁠י	1	Alternate translation: [turn; my beloved, and be like]
2:17	d8mw		rc://*/ta/man/translate/translate-unknown	לִ⁠צְבִ֗י	1	See how you translated the plural form “gazelles” in [2:7](../02/07.md), and translate this word as the singular form of “gazelles.”
2:17	iwlq		rc://*/ta/man/translate/translate-transliterate	הָ֥רֵי בָֽתֶר	1	The word **Bether** is a word borrowed from the Hebrew that means “cleft” or “divided.” You will need to decide if you will borrow it into your language or if you will translate the meaning. Either approach has broad support. Here it could: (1) be a proper name that refers to a specific place in Israel. If you choose this option, then in your translation you could spell it the way that it sounds in your language and then put the meaning in a footnote. (2) be a description of **the mountains**. Alternate translation: [the cleft mountains] or [the rugged mountains] or [the mountain gorges]
3:intro	t72h				0	# Song of Songs 3 Chapter Introduction\n\n## Religious and Cultural Concepts in This Chapter\n\n### Longing\n\nVerses [3:1–3](../03/01.md) describe the feeling of longing that the woman has for the man she loves, and it describes her diligently seeking him. Verse [3:4](../03/04.md) describes the woman finding the man she loves, holding onto him, and bringing him to her mother’s house.\n\n## Translation Issues in This Chapter\n\n### Whether verses [3:1–4](../03/01.md) describe a dream, a real event, or something imagined\n\nBible scholars do not know for certain whether the events described in [3:1–4](../03/01.md) are real events or something that the woman dreamed or imagined. Many Bible scholars think that verses [3:1–4](../03/01.md) describe a dream. You may wish to explain this in a footnote, or you could indicate in a section header whether you think this is a dream, a real event, or something she imagined. You could also use a general section header such as “The woman searches for the man she loves and finds him,” which does not indicate whether this was a dream, a real event, or something imagined.
3:1	gagz		rc://*/ta/man/translate/figs-extrainfo	עַל־מִשְׁכָּבִ⁠י֙ בַּ⁠לֵּיל֔וֹת	1	Because Bible scholars do not know if the events described in [3:1–4](../03/01.md) describe real events, dreams, or things imagined, you should not expand on or explain the phrase **On my bed in the night** in the text. However, you may wish to make reference to these possibilities in a header or footnote. See the section “Translation Issues in This Chapter” in the chapter introduction for more information.
3:1	eds0		rc://*/ta/man/translate/translate-plural	בַּ⁠לֵּיל֔וֹת	1	In the original language, the phrase **in the night** uses a plural form of **night** and could mean that the woman: (1) sought the man during the night. Alternate translation: [during the night]; (2) sought the man throughout the night. Alternate translation: [throughout the night] or [all night long]; (3) sought the man on many nights. Alternate translation: [night after night]
3:1	ks2u		rc://*/ta/man/translate/writing-poetry	בִּקַּ֕שְׁתִּי אֵ֥ת שֶׁ⁠אָהֲבָ֖ה נַפְשִׁ֑⁠י בִּקַּשְׁתִּ֖י⁠ו	1	The phrase **I sought him** is repeated for emphasis. Hebrew poetry often uses repetition for emphasis. You may be able to use the same construction in your language to show the emphasis here. Alternatively, your language may have another way of showing the emphasis. Alternate translation: [I desperately sought him whom my soul loves] or [I earnestly sought him whom my soul loves]
3:1	hu3u		rc://*/ta/man/translate/figs-synecdoche	אֵ֥ת שֶׁ⁠אָהֲבָ֖ה נַפְשִׁ֑⁠י	1	See how you translated the similar phrase “you whom my soul loves” in [1:7](../01/07.md). Alternate translation: [him whom I love]
3:2	zqaa		rc://*/ta/man/translate/figs-explicit	אָק֨וּמָה נָּ֜א	1	The writer assumes that the reader will understand that the woman is thinking or saying this to herself. You could include this information if that would be helpful to your readers. Alternate translation: [I thought to myself, ‘I will get up now’]
3:2	uyu7			וַ⁠אֲסוֹבְבָ֣ה בָ⁠עִ֗יר	1	Alternate translation: [and walk through the city]
3:2	x9ki		rc://*/ta/man/translate/translate-unknown	וּ⁠בָ֣⁠רְחֹב֔וֹת	1	The word **squares** refers to spacious open places where people gather to sell things and conduct business and legal matters. If your readers would not be familiar with this type of place, you could use the name of something similar in your area, or you could use a more general term. Alternate translation: [and in the open plazas] or [and in the wide-open places]
3:2	afu9			אֲבַקְשָׁ֕ה & בִּקַּשְׁתִּ֖י⁠ו	1	Alternate translation: [I will look for … I looked for him]
3:2	tqsh		rc://*/ta/man/translate/figs-synecdoche	אֵ֥ת שֶׁ⁠אָהֲבָ֖ה נַפְשִׁ֑⁠י	1	See how you translated the similar phrase “you whom my soul loves” in [1:7](../01/07.md). Alternate translation: [him whom I love]
3:3	rdd5		rc://*/ta/man/translate/translate-unknown	הַ⁠שֹּׁ֣מְרִ֔ים	1	The word **guards** refers to men who had the job of walking about the city during the night for the purpose of keeping the people safe. If your readers would not be familiar with this term, you could use the name of something similar in your area, or you could use a more general term.
3:3	ha13		rc://*/ta/man/translate/figs-ellipsis	אֵ֛ת שֶׁ⁠אָהֲבָ֥ה נַפְשִׁ֖⁠י רְאִיתֶֽם	1	The woman is leaving out some of the words that a sentence would need in many languages to be complete. If it would be helpful in your language, you could supply these words from the context. Alternate translation: [I said to them, “Have you seen him whom my soul loves]
3:3	pab8		rc://*/ta/man/translate/figs-synecdoche	אֵ֛ת שֶׁ⁠אָהֲבָ֥ה נַפְשִׁ֖⁠י	1	See how you translated the similar phrase “you whom my soul loves” in [1:7](../01/07.md). Alternate translation: [him whom I love]
3:3	j24q			אֵ֛ת שֶׁ⁠אָהֲבָ֥ה נַפְשִׁ֖⁠י רְאִיתֶֽם	1	Alternate translation: [Do you know where the man whom I love is?]
3:4	x68x			כִּ⁠מְעַט֙	1	Alternate translation: [Scarcely]
3:4	frj6		rc://*/ta/man/translate/figs-synecdoche	אֵ֥ת שֶׁ⁠אָהֲבָ֖ה נַפְשִׁ֑⁠י	1	See how you translated the similar phrase “you whom my soul loves” in [1:7](../01/07.md). Alternate translation: [him whom I love]
3:4	zhgq		rc://*/ta/man/translate/figs-go	שֶׁ֤⁠הֲבֵיאתִי⁠ו֙	1	Your language may say “taken” rather than **brought** in a context such as this. Use whichever is more natural in your language. Alternate translation: [I had taken him]
3:4	xfcj		rc://*/ta/man/translate/figs-parallelism	שֶׁ֤⁠הֲבֵיאתִי⁠ו֙ אֶל־בֵּ֣ית אִמִּ֔⁠י וְ⁠אֶל־חֶ֖דֶר הוֹרָתִֽ⁠י	1	These two phrases mean basically the same thing. The second emphasizes the meaning of the first by repeating the same idea with different words. Hebrew poetry was based on this kind of repetition, and it would be good to show this to your readers by including both phrases in your translation rather than combining them. However, if it would be helpful to your readers, you could connect the phrases with a word other than “and” in order to show that the second phrase is repeating the first one, not saying something additional. Alternate translation: [I had brought him to the house of my mother; yes, to the room of the woman who had conceived me]
3:5	a3y1		rc://*/ta/man/translate/writing-poetry	הִשְׁבַּ֨עְתִּי אֶתְ⁠כֶ֜ם בְּנ֤וֹת יְרוּשָׁלִַ֨ם֙ בִּ⁠צְבָא֔וֹת א֖וֹ בְּ⁠אַיְל֣וֹת הַ⁠שָּׂדֶ֑ה אִם־תָּעִ֧ירוּ ׀ וְֽ⁠אִם־תְּעֽוֹרְר֛וּ אֶת־הָ⁠אַהֲבָ֖ה עַ֥ד שֶׁ⁠תֶּחְפָּֽץ	1	This verse is identical to [Song of Songs 2:7](../02/07.md). Translate this verse exactly as you translated that verse. This verse is a refrain (a repeated phrase). Refrains are a common feature of poetry. This refrain closes section [2:8–3:5](../02/01.md).
3:6	c84r		rc://*/ta/man/translate/figs-rquestion	מִ֣י זֹ֗את עֹלָה֙ מִן־הַ⁠מִּדְבָּ֔ר כְּ⁠תִֽימֲר֖וֹת עָשָׁ֑ן מְקֻטֶּ֤רֶת מוֹר֙ וּ⁠לְבוֹנָ֔ה מִ⁠כֹּ֖ל אַבְקַ֥ת רוֹכֵֽל	1	The phrase **Who is that** could: (1) be a rhetorical question used to create a sense of expectation and interest. If you would not use a question for this purpose in your language, you could translate this as a statement or an exclamation. Alternate translation: [Look who is coming up from the wilderness like columns of smoke, fragrant smoke of myrrh and frankincense, from all the powders of the merchant]; (2) be a request for information. Alternate translation: [Who is it that I see arising from the wilderness like columns of smoke, fragrant smoke of myrrh and frankincense from all the powders of the merchant]
3:6	si0q			זֹ֗את עֹלָה֙ מִן־הַ⁠מִּדְבָּ֔ר	1	The word translated as **that** here could refer to: (1) Solomon’s “litter,” which is named in the following verse. Alternate translation: [is that group of people arising from the wilderness]; (2) the woman. Alternate translation: [is this woman arising from the wilderness]
3:6	y8wr		rc://*/ta/man/translate/figs-explicit	עֹלָה֙	1	The writer assumes that the readers will understand that the phrase **coming up** describes the group of people traveling from the wilderness to Jerusalem because the wilderness is in the valley and Jerusalem is built on high hills. Use a word or phrase that expresses moving upward in elevation. Alternate translation: [moving upward] or [arising]
3:6	z138		rc://*/ta/man/translate/figs-go	עֹלָה֙	1	Your language may say “going” rather than **coming** in a context such as this. Use whichever is more natural in your language. Alternate translation: [going up]
3:6	y4z0		rc://*/ta/man/translate/figs-simile	כְּ⁠תִֽימֲר֖וֹת עָשָׁ֑ן מְקֻטֶּ֤רֶת מוֹר֙ וּ⁠לְבוֹנָ֔ה	1	The writer is saying that the dust clouds created by a group of people traveling in a dry area are **like columns of smoke, fragrant smoke of myrrh and frankincense**. If it would be helpful in your language, you could state that explicitly. Alternate translation: [creating a dust cloud that resembles a column of smoke, which resembles the fragrant smoke of myrrh and frankincense]
